author,publication,title,content
NYT_Author_5,The New York Times,Sample Title 85 by NYT_Author_5,Many people are concerned about exhibition and its effects. Experts discussed how exhibition impacts society today. Many people are concerned about exhibition and its effects.
NYT_Author_5,The New York Times,Sample Title 86 by NYT_Author_5,The issue of art continues to make headlines. The issue of art continues to make headlines. The issue of art continues to make headlines.
NYT_Author_5,The New York Times,Sample Title 87 by NYT_Author_5,The issue of art continues to make headlines. Experts discussed how exhibition impacts society today. Experts discussed how exhibition impacts society today.
NYT_Author_5,The New York Times,Sample Title 88 by NYT_Author_5,Experts discussed how exhibition impacts society today. Experts discussed how exhibition impacts society today. The issue of art continues to make headlines.
NYT_Author_5,The New York Times,Sample Title 89 by NYT_Author_5,The issue of art continues to make headlines. Experts discussed how exhibition impacts society today. A new report on gallery was published yesterday.
NYT_Author_5,The New York Times,Sample Title 90 by NYT_Author_5,The issue of art continues to make headlines. The recent art has sparked debate in the media. Experts discussed how exhibition impacts society today.
NYT_Author_5,The New York Times,Sample Title 91 by NYT_Author_5,The issue of art continues to make headlines. Experts discussed how exhibition impacts society today. Experts discussed how exhibition impacts society today.
NYT_Author_5,The New York Times,Sample Title 92 by NYT_Author_5,Many people are concerned about exhibition and its effects. The recent art has sparked debate in the media. Many people are concerned about exhibition and its effects.
NYT_Author_5,The New York Times,Sample Title 93 by NYT_Author_5,The issue of art continues to make headlines. Many people are concerned about exhibition and its effects. The issue of art continues to make headlines.
NYT_Author_5,The New York Times,Sample Title 94 by NYT_Author_5,The recent art has sparked debate in the media. Experts discussed how exhibition impacts society today. Experts discussed how exhibition impacts society today.
NYT_Author_5,The New York Times,Sample Title 95 by NYT_Author_5,The issue of art continues to make headlines. The recent art has sparked debate in the media. Many people are concerned about exhibition and its effects.
NYT_Author_5,The New York Times,Sample Title 96 by NYT_Author_5,The issue of art continues to make headlines. The recent art has sparked debate in the media. Many people are concerned about exhibition and its effects.
NYT_Author_5,The New York Times,Sample Title 97 by NYT_Author_5,The recent art has sparked debate in the media. Experts discussed how exhibition impacts society today. Experts discussed how exhibition impacts society today.
NYT_Author_5,The New York Times,Sample Title 98 by NYT_Author_5,Many people are concerned about exhibition and its effects. Many people are concerned about exhibition and its effects. Many people are concerned about exhibition and its effects.
NYT_Author_5,The New York Times,Sample Title 99 by NYT_Author_5,The recent art has sparked debate in the media. The issue of art continues to make headlines. A new report on gallery was published yesterday.
NYT_Author_6,The New York Times,Sample Title 0 by NYT_Author_6,Many people are concerned about novel and its effects. Many people are concerned about novel and its effects. A new report on author was published yesterday.
NYT_Author_6,The New York Times,Sample Title 1 by NYT_Author_6,Many people are concerned about novel and its effects. The recent literature has sparked debate in the media. The recent literature has sparked debate in the media.
NYT_Author_6,The New York Times,Sample Title 2 by NYT_Author_6,Many people are concerned about novel and its effects. Many people are concerned about novel and its effects. Many people are concerned about novel and its effects.
NYT_Author_6,The New York Times,Sample Title 3 by NYT_Author_6,The issue of literature continues to make headlines. The issue of literature continues to make headlines. The issue of literature continues to make headlines.
NYT_Author_6,The New York Times,Sample Title 4 by NYT_Author_6,A new report on author was published yesterday. The recent literature has sparked debate in the media. The recent literature has sparked debate in the media.
NYT_Author_6,The New York Times,Sample Title 5 by NYT_Author_6,Experts discussed how novel impacts society today. Many people are concerned about novel and its effects. The issue of literature continues to make headlines.
NYT_Author_6,The New York Times,Sample Title 6 by NYT_Author_6,The recent literature has sparked debate in the media. The issue of literature continues to make headlines. Many people are concerned about novel and its effects.
NYT_Author_6,The New York Times,Sample Title 7 by NYT_Author_6,Many people are concerned about novel and its effects. A new report on author was published yesterday. A new report on author was published yesterday.
NYT_Author_6,The New York Times,Sample Title 8 by NYT_Author_6,Many people are concerned about novel and its effects. The issue of literature continues to make headlines. Experts discussed how novel impacts society today.
